,5922debac15d4a349457cd08,5922debac15d4a349457cd09,5922debac15d4a349457cd0a,5922debac15d4a349457cd0b,5922debac15d4a349457cd0c,5922debac15d4a349457cd0d,5922debac15d4a349457cd0e,5922debac15d4a349457cd0f,5922debac15d4a349457cd10,5922debac15d4a349457cd11,5922debac15d4a349457cd12,5922debac15d4a349457cd13,5922debac15d4a349457cd14,5922debac15d4a349457cd15,5922debac15d4a349457cd17,5922debac15d4a349457cd1a,5922debac15d4a349457cd1b,5922debac15d4a349457cd1c,5922debac15d4a349457cd1d,5922debac15d4a349457cd1e,5922debac15d4a349457cd1f,5922debac15d4a349457cd20,5922debac15d4a349457cd21,5922debac15d4a349457cd22,5922debac15d4a349457cd23,5922debac15d4a349457cd24,5922debac15d4a349457cd25,5922debac15d4a349457cd26,5922debac15d4a349457cd27,5922debac15d4a349457cd28,5922debac15d4a349457cd29,5922debac15d4a349457cd2a,5922debac15d4a349457cd2b,5922debac15d4a349457cd2c,5922debac15d4a349457cd2d,5922debac15d4a349457cd2e,5922debac15d4a349457cd2f,5922debac15d4a349457cd30,5922debac15d4a349457cd31,5922debac15d4a349457cd32,5922debac15d4a349457cd33,5922debac15d4a349457cd34,5922debac15d4a349457cd35,5922debac15d4a349457cd36,5922debac15d4a349457cd37,5922debac15d4a349457cd38,5922debac15d4a349457cd3a,5922debac15d4a349457cd3b,5922debac15d4a349457cd3c,5922debac15d4a349457cd3d,5922debac15d4a349457cd3e
0,297.0697350502014,297.0697350502014,274.6373887062073,266.09275794029236,259.5694465637207,449.559029340744,449.559029340744,441.0487473011017,1113.0938429832458,1290.7694234848022,1113.0938429832458,1290.7694234848022,426.2697858810425,426.2697858810425,335.18659710884094,50.5670440196991,65.0399763584137,65.0399763584137,65.0399763584137,65.0399763584137,65.0399763584137,71.35879778862,71.35879778862,59.16258955001831,334.0494737625122,118.83054089546204,118.83054089546204,74.26327466964722,74.26327466964722,315.23814702033997,87.5085997581482,29.63748598098755,35.63581991195679,28.427478075027466,26.497822999954224,102.82821393013,63.90488362312317,61.547401666641235,61.547401666641235,112.17502236366272,78.19826292991638,78.19826292991638,34.71612000465393,32.26326656341553,28.442976713180542,207.84867215156555,182.00668048858643,6.302670955657959,6.302670955657959,207.84867215156555,207.84867215156555
1,243.99437046051025,243.99437046051025,152.7878611087799,88.78516674041748,190.09895420074463,235.99430465698242,235.99430465698242,189.6233367919922,196.3803505897522,281.04252791404724,196.3803505897522,281.04252791404724,346.98198080062866,346.98198080062866,375.9563865661621,330.38607478141785,514.8194155693054,514.8194155693054,514.8194155693054,514.8194155693054,514.8194155693054,380.14712500572205,380.14712500572205,397.6127550601959,195.6175308227539,174.10354828834534,174.10354828834534,272.22285294532776,272.22285294532776,235.4542999267578,414.7165319919586,323.5643949508667,238.25503873825073,218.09063339233398,147.214857339859,320.89679431915283,345.74823331832886,150.37003588676453,150.37003588676453,194.464359998703,235.4246141910553,235.4246141910553,99.51064586639404,130.50791716575623,30.85510563850403,134.14658188819885,130.48450136184692,122.48463535308838,122.48463535308838,134.14658188819885,134.14658188819885
2,197.75220227241516,197.75220227241516,211.10597467422485,214.14514088630676,222.7043035030365,639.3310036659241,639.3310036659241,646.6928217411041,634.6423804759979,239.37136340141296,634.6423804759979,239.37136340141296,265.56885600090027,265.56885600090027,61.92575407028198,54.14319205284119,76.55308556556702,76.55308556556702,76.55308556556702,76.55308556556702,76.55308556556702,38.56873059272766,38.56873059272766,42.10952115058899,98.97262358665466,63.194921016693115,63.194921016693115,466.03871417045593,466.03871417045593,43.98301601409912,93.35455012321472,39.25010418891907,45.84538769721985,155.10882902145386,53.824509620666504,20.044663429260254,330.1868677139282,126.62459015846252,126.62459015846252,322.85101079940796,118.45731902122498,118.45731902122498,665.1259236335754,185.5586211681366,33.11998963356018,262.00444197654724,75.7558081150055,91.63493514060974,91.63493514060974,262.00444197654724,262.00444197654724
3,95.07290267944336,95.07290267944336,1215.0145201683044,43.61384463310242,51.43597483634949,1155.5185551643372,1155.5185551643372,33.342782497406006,1092.0924792289734,420.2546875476837,1092.0924792289734,420.2546875476837,505.26277685165405,505.26277685165405,11.475801944732666,37.296802282333374,168.69782137870789,168.69782137870789,168.69782137870789,168.69782137870789,168.69782137870789,71.18668270111084,71.18668270111084,101.27752184867859,106.35836052894592,99.01549482345581,99.01549482345581,95.77797317504883,95.77797317504883,71.92753624916077,92.69986009597778,53.438557147979736,68.22009372711182,69.02314233779907,63.07976007461548,62.24755239486694,28.30244779586792,204.23336029052734,204.23336029052734,104.58710765838623,62.234954833984375,62.234954833984375,64.32251262664795,724.2484512329102,38.39630341529846,72.40126347541809,59.842923164367676,37.90201282501221,37.90201282501221,72.40126347541809,72.40126347541809
4,454.890811920166,454.890811920166,388.55546975135803,83.64893245697021,294.30167174339294,18.63666558265686,18.63666558265686,35.34693264961243,92.34915518760681,34.29952001571655,92.34915518760681,34.29952001571655,46.52235698699951,46.52235698699951,12.0372474193573,32.77946758270264,104.83255505561829,104.83255505561829,104.83255505561829,104.83255505561829,104.83255505561829,61.746286392211914,61.746286392211914,22.10012435913086,47.11838364601135,67.50461530685425,67.50461530685425,14.081549882888794,14.081549882888794,16.245142459869385,11.314364433288574,8.852304697036743,18.079698085784912,69.57278180122375,12.143244504928589,14.28156328201294,67.79090428352356,17.416983366012573,17.416983366012573,55.48751926422119,108.45257019996643,108.45257019996643,54.49571967124939,51.553560733795166,67.25053119659424,137.72199058532715,57.916717529296875,28.222325563430786,28.222325563430786,137.72199058532715,137.72199058532715
5,42.74205231666565,42.74205231666565,13.560523509979248,13.854433536529541,25.254842042922974,13.524790525436401,13.524790525436401,13.57668399810791,25.234180212020874,14.231729507446289,25.234180212020874,14.231729507446289,14.298462152481079,14.298462152481079,134.0459702014923,2.4040420055389404,2.4623606204986572,2.4623606204986572,2.4623606204986572,2.4623606204986572,2.4623606204986572,25.27117681503296,25.27117681503296,2.108990430831909,2.3600950241088867,2.309088945388794,2.309088945388794,2.8109359741210938,2.8109359741210938,2.777026891708374,2.9952147006988525,3.061387777328491,3.1173269748687744,3.199719190597534,2.9642181396484375,3.191772699356079,3.606955051422119,3.5930497646331787,3.5930497646331787,128.56796622276306,128.3726282119751,128.3726282119751,128.2699749469757,149.93941855430603,151.19847869873047,26.17750072479248,0.300858736038208,0.2886476516723633,0.2886476516723633,26.17750072479248,26.17750072479248
6,151.3413848876953,151.3413848876953,120.55261063575745,125.82747483253479,117.64419960975647,102.66012716293335,102.66012716293335,98.2125334739685,248.6652340888977,125.8161313533783,248.6652340888977,125.8161313533783,172.3852379322052,172.3852379322052,112.63975620269775,51.19824457168579,96.4717926979065,96.4717926979065,96.4717926979065,96.4717926979065,96.4717926979065,360.20431566238403,360.20431566238403,359.8756272792816,46.096503257751465,49.841612577438354,49.841612577438354,38.95993614196777,38.95993614196777,192.18334937095642,65.91500735282898,66.03947520256042,66.39950919151306,110.72061920166016,101.07808923721313,219.71795296669006,379.6579911708832,380.6325738430023,380.6325738430023,125.44888973236084,168.45654225349426,168.45654225349426,409.65370631217957,428.7978723049164,333.3481447696686,135.11850118637085,77.26223015785217,76.08089923858643,76.08089923858643,135.11850118637085,135.11850118637085
7,99.9679696559906,99.9679696559906,66.73540902137756,63.492855072021484,62.041285276412964,68.12129330635071,68.12129330635071,51.38034224510193,71.76116061210632,234.07556891441345,71.76116061210632,234.07556891441345,197.00567293167114,197.00567293167114,116.52015089988708,79.43539261817932,885.9683494567871,885.9683494567871,885.9683494567871,885.9683494567871,885.9683494567871,55.316524505615234,55.316524505615234,80.93655037879944,94.7707679271698,104.94855117797852,104.94855117797852,650.6718537807465,650.6718537807465,746.454137802124,181.65305852890015,73.4587152004242,79.7655394077301,210.5599241256714,44.981348752975464,79.79001545906067,81.13295936584473,417.33680510520935,417.33680510520935,107.48944139480591,52.96747803688049,52.96747803688049,207.99755692481995,386.47775173187256,45.63558769226074,131.37419366836548,95.92804765701294,73.88793778419495,73.88793778419495,131.37419366836548,131.37419366836548
8,145.99003219604492,145.99003219604492,98.95733785629272,91.78911995887756,63.122478723526,57.28320026397705,57.28320026397705,113.3711211681366,480.7377119064331,446.18953704833984,480.7377119064331,446.18953704833984,733.3196694850922,733.3196694850922,116.38897037506104,59.10463881492615,128.5838589668274,128.5838589668274,128.5838589668274,128.5838589668274,128.5838589668274,369.3840720653534,369.3840720653534,36.44308686256409,78.01315379142761,62.56875157356262,62.56875157356262,93.85815453529358,93.85815453529358,126.75455927848816,420.42016315460205,339.2979328632355,61.10505390167236,140.0820231437683,57.36936402320862,475.3687472343445,550.1186039447784,692.6542193889618,692.6542193889618,366.54844975471497,424.9597978591919,424.9597978591919,359.8705532550812,298.66161942481995,17.424022912979126,453.83986377716064,192.0381155014038,148.2347767353058,148.2347767353058,453.83986377716064,453.83986377716064
9,61.26821041107178,61.26821041107178,50.66414761543274,34.16747760772705,38.14616584777832,101.43500900268555,101.43500900268555,98.46146178245544,125.99945998191833,89.0568380355835,125.99945998191833,89.0568380355835,57.223867416381836,57.223867416381836,61.535614252090454,354.3016369342804,351.29697155952454,351.29697155952454,351.29697155952454,351.29697155952454,351.29697155952454,77.52712106704712,77.52712106704712,44.993250131607056,83.82971811294556,25.114811182022095,25.114811182022095,208.94651317596436,208.94651317596436,87.99208307266235,210.71308493614197,41.58177947998047,86.87525367736816,51.309049129486084,68.04930830001831,46.66598320007324,140.27876901626587,89.75105690956116,89.75105690956116,66.90811657905579,94.46756482124329,94.46756482124329,95.69348454475403,123.67908763885498,274.5446412563324,539.7272644042969,482.68069219589233,394.56350111961365,394.56350111961365,539.7272644042969,539.7272644042969
